ID,TITLE,COLLECTION_URL,DOWNLOAD_URL,HAS_PICTURE,DESCRIPTION,SEARCH_TAGS,OBJ_DATA,RELATED_WORKS,EXHIBITIONS,LITERATURE
d0034V1962r,Torso of Venus,https://vangoghmuseum.nl/en/collection/d0034V1962r,https://vangoghmuseum.nl/asset/download/d0034V1962r,True,"{
    ""title"": ""Torso of Venus"",
    ""creator-info"": ""Vincent van Gogh (1853 - 1890), Paris, 1887"",
    ""details"": ""chalk, lithographic crayon, on paper, 32.2 cm x 24.9 cm"",
    ""credit"": ""Credits (obliged to state): Van Gogh Museum, Amsterdam (Vincent van Gogh Foundation)""
}","{
    ""1887"": ""https://vangoghmuseum.nl/en/collection?Date=1887"",
    ""Paris"": ""https://vangoghmuseum.nl/en/collection?Place=Paris"",
    ""drawing"": ""https://vangoghmuseum.nl/en/collection?Type=drawing"",
    ""study"": ""https://vangoghmuseum.nl/en/collection?Type=study"",
    ""still life"": ""https://vangoghmuseum.nl/en/collection?Genre=still life"",
    ""figure (representation)"": ""https://vangoghmuseum.nl/en/collection?Genre=figure (representation)"",
    ""nude"": ""https://vangoghmuseum.nl/en/collection?Genre=nude"",
    ""Vincent van Gogh"": ""https://vangoghmuseum.nl/en/collection?Artist=Vincent van Gogh""
}","{
    ""F-number"": ""F1363cr"",
    ""JH-number"": ""JH1070"",
    ""Object number"": ""d0034V1962r"",
    ""Dimensions"": ""32.2 cm x 24.9 cm"",
    ""Provenance"": ""Left by the artist at the apartment of his brother Theo van Gogh, Paris, 1887; after Theo’s death on 25 January 1891, inherited by his widow, Jo van Gogh-Bonger, and their son, Vincent Willem van Gogh, Paris; administered until her death on 2 September 1925 by Jo van Gogh-Bonger, Bussum/Amsterdam/Laren; transferred by Vincent Willem van Gogh, Laren, on 10 July 1962 to the Vincent van Gogh Foundation, Amsterdam; agreement concluded on 21 July 1962 between the Vincent van Gogh Foundation and the State of the Netherlands, in which the preservation and management of the collection, and its placing in the Rijksmuseum Vincent van Gogh, to be realized in Amsterdam, is entrusted to the State; given on loan until the opening of the museum on 2 June 1973 to the Stedelijk Museum, Amsterdam; on permanent loan to the Rijksmuseum Vincent van Gogh from 2 June 1973 and at the Van Gogh Museum, Amsterdam, since 1 July 1994."",
    ""artist"": ""Vincent van Gogh"",
    ""Credits (obliged to state)"": ""Van Gogh Museum, Amsterdam (Vincent van Gogh Foundation)""
}",,,
d0036V1962r,Venus in a Top Hat,https://vangoghmuseum.nl/en/collection/d0036V1962r,https://vangoghmuseum.nl/asset/download/d0036V1962r,True,"{
    ""title"": ""Venus in a Top Hat"",
    ""creator-info"": ""Vincent van Gogh (1853 - 1890), Paris, March-May 1886"",
    ""details"": ""chalk on paper, 38.3 cm x 19.8 cm"",
    ""credit"": ""Credits (obliged to state): Van Gogh Museum, Amsterdam (Vincent van Gogh Foundation)""
}","{
    ""1886"": ""https://vangoghmuseum.nl/en/collection?Date=1886"",
    ""Paris"": ""https://vangoghmuseum.nl/en/collection?Place=Paris"",
    ""drawing"": ""https://vangoghmuseum.nl/en/collection?Type=drawing"",
    ""study"": ""https://vangoghmuseum.nl/en/collection?Type=study"",
    ""still life"": ""https://vangoghmuseum.nl/en/collection?Genre=still life"",
    ""figure (representation)"": ""https://vangoghmuseum.nl/en/collection?Genre=figure (representation)"",
    ""nude"": ""https://vangoghmuseum.nl/en/collection?Genre=nude"",
    ""Vincent van Gogh"": ""https://vangoghmuseum.nl/en/collection?Artist=Vincent van Gogh""
}","{
    ""F-number"": ""F1363fr"",
    ""JH-number"": ""JH1051"",
    ""Object number"": ""d0036V1962r"",
    ""Dimensions"": ""38.3 cm x 19.8 cm"",
    ""Provenance"": ""Left by the artist at the apartment of his brother Theo van Gogh, Paris, sometime between October 1886 and January 1887; after Theo’s death on 25 January 1891, inherited by his widow, Jo van Gogh-Bonger, and their son, Vincent Willem van Gogh, Paris; administered until her death on 2 September 1925 by Jo van Gogh-Bonger, Bussum/Amsterdam/Laren; transferred by Vincent Willem van Gogh, Laren, on 10 July 1962 to the Vincent van Gogh Foundation, Amsterdam; agreement concluded on 21 July 1962 between the Vincent van Gogh Foundation and the State of the Netherlands, in which the preservation and management of the collection, and its placing in the Rijksmuseum Vincent van Gogh, to be realized in Amsterdam, is entrusted to the State; given on loan until the opening of the museum on 2 June 1973 to the Stedelijk Museum, Amsterdam; on permanent loan to the Rijksmuseum Vincent van Gogh from 2 June 1973 and at the Van Gogh Museum, Amsterdam, since 1 July 1994."",
    ""artist"": ""Vincent van Gogh"",
    ""Credits (obliged to state)"": ""Van Gogh Museum, Amsterdam (Vincent van Gogh Foundation)""
}",,,
d0036V1962v,A Woman's Legs,https://vangoghmuseum.nl/en/collection/d0036V1962v,https://vangoghmuseum.nl/asset/download/d0036V1962v,True,"{
    ""title"": ""A Woman's Legs"",
    ""creator-info"": ""Vincent van Gogh (1853 - 1890), Paris, March-May 1886"",
    ""details"": ""chalk on paper, 19.8 cm x 38.3 cm"",
    ""credit"": ""Credits (obliged to state): Van Gogh Museum, Amsterdam (Vincent van Gogh Foundation)""
}","{
    ""1886"": ""https://vangoghmuseum.nl/en/collection?Date=1886"",
    ""Paris"": ""https://vangoghmuseum.nl/en/collection?Place=Paris"",
    ""drawing"": ""https://vangoghmuseum.nl/en/collection?Type=drawing"",
    ""study"": ""https://vangoghmuseum.nl/en/collection?Type=study"",
    ""figure (representation)"": ""https://vangoghmuseum.nl/en/collection?Genre=figure (representation)"",
    ""nude"": ""https://vangoghmuseum.nl/en/collection?Genre=nude"",
    ""Vincent van Gogh"": ""https://vangoghmuseum.nl/en/collection?Artist=Vincent van Gogh""
}","{
    ""F-number"": ""F1363fv"",
    ""JH-number"": ""JH1036"",
    ""Object number"": ""d0036V1962v"",
    ""Dimensions"": ""19.8 cm x 38.3 cm"",
    ""Provenance"": ""Left by the artist at the apartment of his brother Theo van Gogh, Paris, sometime between October 1886 and January 1887; after Theo’s death on 25 January 1891, inherited by his widow, Jo van Gogh-Bonger, and their son, Vincent Willem van Gogh, Paris; administered until her death on 2 September 1925 by Jo van Gogh-Bonger, Bussum/Amsterdam/Laren; transferred by Vincent Willem van Gogh, Laren, on 10 July 1962 to the Vincent van Gogh Foundation, Amsterdam; agreement concluded on 21 July 1962 between the Vincent van Gogh Foundation and the State of the Netherlands, in which the preservation and management of the collection, and its placing in the Rijksmuseum Vincent van Gogh, to be realized in Amsterdam, is entrusted to the State; given on loan until the opening of the museum on 2 June 1973 to the Stedelijk Museum, Amsterdam; on permanent loan to the Rijksmuseum Vincent van Gogh from 2 June 1973 and at the Van Gogh Museum, Amsterdam, since 1 July 1994."",
    ""artist"": ""Vincent van Gogh"",
    ""Credits (obliged to state)"": ""Van Gogh Museum, Amsterdam (Vincent van Gogh Foundation)""
}",,,
d0056V1962r,Arm,https://vangoghmuseum.nl/en/collection/d0056V1962r,https://vangoghmuseum.nl/asset/download/d0056V1962r,True,"{
    ""title"": ""Arm"",
    ""creator-info"": ""Vincent van Gogh (1853 - 1890), Nuenen, December 1884-May 1885"",
    ""details"": ""chalk on paper, 20.8 cm x 34.4 cm"",
    ""credit"": ""Credits (obliged to state): Van Gogh Museum, Amsterdam (Vincent van Gogh Foundation)""
}","{
    ""1884"": ""https://vangoghmuseum.nl/en/collection?Date=1884"",
    ""1885"": ""https://vangoghmuseum.nl/en/collection?Date=1885"",
    ""Nuenen"": ""https://vangoghmuseum.nl/en/collection?Place=Nuenen"",
    ""drawing"": ""https://vangoghmuseum.nl/en/collection?Type=drawing"",
    ""study"": ""https://vangoghmuseum.nl/en/collection?Type=study"",
    ""figure (representation)"": ""https://vangoghmuseum.nl/en/collection?Genre=figure (representation)"",
    ""Vincent van Gogh"": ""https://vangoghmuseum.nl/en/collection?Artist=Vincent van Gogh""
}","{
    ""F-number"": ""F1160r"",
    ""JH-number"": ""JH1005"",
    ""Object number"": ""d0056V1962r"",
    ""Dimensions"": ""20.8 cm x 34.4 cm"",
    ""Provenance"": ""With his brother Theo van Gogh, Paris, after May 1885; after Theo’s death on 25 January 1891, inherited by his widow, Jo van Gogh-Bonger, and their son, Vincent Willem van Gogh, Paris; administered until her death on 2 September 1925 by Jo van Gogh-Bonger, Bussum/Amsterdam/Laren; given on loan by Vincent Willem van Gogh, Laren to the Stedelijk Museum, Amsterdam, since 22 October 1931; transferred by Vincent Willem van Gogh on 10 July 1962 to the Vincent van Gogh Foundation, Amsterdam; agreement concluded on 21 July 1962 between the Vincent van Gogh Foundation and the State of the Netherlands, in which the preservation and management of the collection, and its placing in the Rijksmuseum Vincent van Gogh, to be realized in Amsterdam, is entrusted to the State; given on loan until the opening of the museum on 2 June 1973 to the Stedelijk Museum, Amsterdam; on permanent loan to the Rijksmuseum Vincent van Gogh from 2 June 1973 and at the Van Gogh Museum, Amsterdam, since 1 July 1994."",
    ""artist"": ""Vincent van Gogh"",
    ""Credits (obliged to state)"": ""Van Gogh Museum, Amsterdam (Vincent van Gogh Foundation)""
}",,,
d0056V1962v,Arm,https://vangoghmuseum.nl/en/collection/d0056V1962v,https://vangoghmuseum.nl/asset/download/d0056V1962v,True,"{
    ""title"": ""Arm"",
    ""creator-info"": ""Vincent van Gogh (1853 - 1890), Nuenen, December 1884-May 1885"",
    ""details"": ""chalk on paper, 20.8 cm x 34.4 cm"",
    ""credit"": ""Credits (obliged to state): Van Gogh Museum, Amsterdam (Vincent van Gogh Foundation)""
}","{
    ""1884"": ""https://vangoghmuseum.nl/en/collection?Date=1884"",
    ""1885"": ""https://vangoghmuseum.nl/en/collection?Date=1885"",
    ""Nuenen"": ""https://vangoghmuseum.nl/en/collection?Place=Nuenen"",
    ""drawing"": ""https://vangoghmuseum.nl/en/collection?Type=drawing"",
    ""study"": ""https://vangoghmuseum.nl/en/collection?Type=study"",
    ""figure (representation)"": ""https://vangoghmuseum.nl/en/collection?Genre=figure (representation)"",
    ""Vincent van Gogh"": ""https://vangoghmuseum.nl/en/collection?Artist=Vincent van Gogh""
}","{
    ""F-number"": ""F1160v"",
    ""JH-number"": ""JH1004"",
    ""Object number"": ""d0056V1962v"",
    ""Dimensions"": ""20.8 cm x 34.4 cm"",
    ""Provenance"": ""With his brother Theo van Gogh, Paris, after May 1885; after Theo’s death on 25 January 1891, inherited by his widow, Jo van Gogh-Bonger, and their son, Vincent Willem van Gogh, Paris; administered until her death on 2 September 1925 by Jo van Gogh-Bonger, Bussum/Amsterdam/Laren; given on loan by Vincent Willem van Gogh, Laren to the Stedelijk Museum, Amsterdam, since 22 October 1931; transferred by Vincent Willem van Gogh on 10 July 1962 to the Vincent van Gogh Foundation, Amsterdam; agreement concluded on 21 July 1962 between the Vincent van Gogh Foundation and the State of the Netherlands, in which the preservation and management of the collection, and its placing in the Rijksmuseum Vincent van Gogh, to be realized in Amsterdam, is entrusted to the State; given on loan until the opening of the museum on 2 June 1973 to the Stedelijk Museum, Amsterdam; on permanent loan to the Rijksmuseum Vincent van Gogh from 2 June 1973 and at the Van Gogh Museum, Amsterdam, since 1 July 1994."",
    ""artist"": ""Vincent van Gogh"",
    ""Credits (obliged to state)"": ""Van Gogh Museum, Amsterdam (Vincent van Gogh Foundation)""
}",,,
d0062V1962,Standing and Sitting Male Nude (after Bargue),https://vangoghmuseum.nl/en/collection/d0062V1962,,False,"{
    ""title"": ""Standing and Sitting Male Nude (after Bargue)"",
    ""creator-info"": ""Vincent van Gogh (1853 - 1890), Auvers-sur-Oise, June 1890"",
    ""details"": ""pencil on paper, 44.6 cm x 54.6 cm"",
    ""credit"": ""Credits (obliged to state): Van Gogh Museum, Amsterdam (Vincent van Gogh Foundation)""
}","{
    ""1890"": ""https://vangoghmuseum.nl/en/collection?Date=1890"",
    ""Auvers-sur-Oise"": ""https://vangoghmuseum.nl/en/collection?Place=Auvers-sur-Oise"",
    ""drawing"": ""https://vangoghmuseum.nl/en/collection?Type=drawing"",
    ""study"": ""https://vangoghmuseum.nl/en/collection?Type=study"",
    ""figure (representation)"": ""https://vangoghmuseum.nl/en/collection?Genre=figure (representation)"",
    ""nude"": ""https://vangoghmuseum.nl/en/collection?Genre=nude"",
    ""Vincent van Gogh"": ""https://vangoghmuseum.nl/en/collection?Artist=Vincent van Gogh""
}","{
    ""F-number"": ""F0000"",
    ""JH-number"": ""JHadd04"",
    ""Object number"": ""d0062V1962"",
    ""Dimensions"": ""44.6 cm x 54.6 cm"",
    ""Provenance"": ""With his brother Theo van Gogh, Paris, after the first half of June 1890; after Theo’s death on 25 January 1891, inherited by his widow, Jo van Gogh-Bonger, and their son, Vincent Willem van Gogh, Paris; administered until her death on 2 September 1925 by Jo van Gogh-Bonger, Bussum/Amsterdam/Laren; transferred by Vincent Willem van Gogh, Laren, on 10 July 1962 to the Vincent van Gogh Foundation, Amsterdam; agreement concluded on 21 July 1962 between the Vincent van Gogh Foundation and the State of the Netherlands, in which the preservation and management of the collection, and its placing in the Rijksmuseum Vincent van Gogh, to be realized in Amsterdam, is entrusted to the State; given on loan until the opening of the museum on 2 June 1973 to the Stedelijk Museum, Amsterdam; on permanent loan to the Rijksmuseum Vincent van Gogh from 2 June 1973 and at the Van Gogh Museum, Amsterdam, since 1 July 1994."",
    ""artist"": ""Vincent van Gogh"",
    ""Credits (obliged to state)"": ""Van Gogh Museum, Amsterdam (Vincent van Gogh Foundation)""
}",,,
d0136V1962r,Torso of Venus,https://vangoghmuseum.nl/en/collection/d0136V1962r,https://vangoghmuseum.nl/asset/download/d0136V1962r,True,"{
    ""title"": ""Torso of Venus"",
    ""creator-info"": ""Vincent van Gogh (1853 - 1890), Paris, 1887"",
    ""details"": ""chalk on paper, 31.7 cm x 24.6 cm"",
    ""credit"": ""Credits (obliged to state): Van Gogh Museum, Amsterdam (Vincent van Gogh Foundation)""
}","{
    ""1887"": ""https://vangoghmuseum.nl/en/collection?Date=1887"",
    ""Paris"": ""https://vangoghmuseum.nl/en/collection?Place=Paris"",
    ""drawing"": ""https://vangoghmuseum.nl/en/collection?Type=drawing"",
    ""study"": ""https://vangoghmuseum.nl/en/collection?Type=study"",
    ""figure (representation)"": ""https://vangoghmuseum.nl/en/collection?Genre=figure (representation)"",
    ""still life"": ""https://vangoghmuseum.nl/en/collection?Genre=still life"",
    ""nude"": ""https://vangoghmuseum.nl/en/collection?Genre=nude"",
    ""Vincent van Gogh"": ""https://vangoghmuseum.nl/en/collection?Artist=Vincent van Gogh""
}","{
    ""F-number"": ""F1711r"",
    ""JH-number"": ""JH1062"",
    ""Object number"": ""d0136V1962r"",
    ""Dimensions"": ""31.7 cm x 24.6 cm"",
    ""Provenance"": ""Left by the artist at the apartment of his brother Theo van Gogh, Paris, 1887; after Theo’s death on 25 January 1891, inherited by his widow, Jo van Gogh-Bonger, and their son, Vincent Willem van Gogh, Paris; administered until her death on 2 September 1925 by Jo van Gogh-Bonger, Bussum/Amsterdam/Laren; transferred by Vincent Willem van Gogh, Laren, on 10 July 1962 to the Vincent van Gogh Foundation, Amsterdam; agreement concluded on 21 July 1962 between the Vincent van Gogh Foundation and the State of the Netherlands, in which the preservation and management of the collection, and its placing in the Rijksmuseum Vincent van Gogh, to be realized in Amsterdam, is entrusted to the State; given on loan until the opening of the museum on 2 June 1973 to the Stedelijk Museum, Amsterdam; on permanent loan to the Rijksmuseum Vincent van Gogh from 2 June 1973 and at the Van Gogh Museum, Amsterdam, since 1 July 1994."",
    ""artist"": ""Vincent van Gogh"",
    ""Credits (obliged to state)"": ""Van Gogh Museum, Amsterdam (Vincent van Gogh Foundation)""
}",,,
d0136V1962v,Torso of Venus,https://vangoghmuseum.nl/en/collection/d0136V1962v,,False,"{
    ""title"": ""Torso of Venus"",
    ""creator-info"": ""Vincent van Gogh (1853 - 1890), Paris, 1887"",
    ""details"": ""chalk on paper, 31.7 cm x 24.6 cm"",
    ""credit"": ""Credits (obliged to state): Van Gogh Museum, Amsterdam (Vincent van Gogh Foundation)""
}","{
    ""1887"": ""https://vangoghmuseum.nl/en/collection?Date=1887"",
    ""Paris"": ""https://vangoghmuseum.nl/en/collection?Place=Paris"",
    ""drawing"": ""https://vangoghmuseum.nl/en/collection?Type=drawing"",
    ""study"": ""https://vangoghmuseum.nl/en/collection?Type=study"",
    ""figure (representation)"": ""https://vangoghmuseum.nl/en/collection?Genre=figure (representation)"",
    ""still life"": ""https://vangoghmuseum.nl/en/collection?Genre=still life"",
    ""nude"": ""https://vangoghmuseum.nl/en/collection?Genre=nude"",
    ""Vincent van Gogh"": ""https://vangoghmuseum.nl/en/collection?Artist=Vincent van Gogh""
}","{
    ""F-number"": ""F1711v"",
    ""JH-number"": ""JH1057"",
    ""Object number"": ""d0136V1962v"",
    ""Dimensions"": ""31.7 cm x 24.6 cm"",
    ""Provenance"": ""Left by the artist at the apartment of his brother Theo van Gogh, Paris, 1887; after Theo’s death on 25 January 1891, inherited by his widow, Jo van Gogh-Bonger, and their son, Vincent Willem van Gogh, Paris; administered until her death on 2 September 1925 by Jo van Gogh-Bonger, Bussum/Amsterdam/Laren; transferred by Vincent Willem van Gogh, Laren, on 10 July 1962 to the Vincent van Gogh Foundation, Amsterdam; agreement concluded on 21 July 1962 between the Vincent van Gogh Foundation and the State of the Netherlands, in which the preservation and management of the collection, and its placing in the Rijksmuseum Vincent van Gogh, to be realized in Amsterdam, is entrusted to the State; given on loan until the opening of the museum on 2 June 1973 to the Stedelijk Museum, Amsterdam; on permanent loan to the Rijksmuseum Vincent van Gogh from 2 June 1973 and at the Van Gogh Museum, Amsterdam, since 1 July 1994."",
    ""artist"": ""Vincent van Gogh"",
    ""Credits (obliged to state)"": ""Van Gogh Museum, Amsterdam (Vincent van Gogh Foundation)""
}",,,
d0137V1962r,Torso of Venus,https://vangoghmuseum.nl/en/collection/d0137V1962r,https://vangoghmuseum.nl/asset/download/d0137V1962r,True,"{
    ""title"": ""Torso of Venus"",
    ""creator-info"": ""Vincent van Gogh (1853 - 1890), Paris, 1887"",
    ""details"": ""chalk on paper, 32.1 cm x 24.6 cm"",
    ""credit"": ""Credits (obliged to state): Van Gogh Museum, Amsterdam (Vincent van Gogh Foundation)""
}","{
    ""1887"": ""https://vangoghmuseum.nl/en/collection?Date=1887"",
    ""Paris"": ""https://vangoghmuseum.nl/en/collection?Place=Paris"",
    ""drawing"": ""https://vangoghmuseum.nl/en/collection?Type=drawing"",
    ""study"": ""https://vangoghmuseum.nl/en/collection?Type=study"",
    ""figure (representation)"": ""https://vangoghmuseum.nl/en/collection?Genre=figure (representation)"",
    ""still life"": ""https://vangoghmuseum.nl/en/collection?Genre=still life"",
    ""nude"": ""https://vangoghmuseum.nl/en/collection?Genre=nude"",
    ""Vincent van Gogh"": ""https://vangoghmuseum.nl/en/collection?Artist=Vincent van Gogh""
}","{
    ""F-number"": ""F1712r"",
    ""JH-number"": ""JH1056"",
    ""Object number"": ""d0137V1962r"",
    ""Dimensions"": ""32.1 cm x 24.6 cm"",
    ""Provenance"": ""Left by the artist at the apartment of his brother Theo van Gogh, Paris, 1887; after Theo’s death on 25 January 1891, inherited by his widow, Jo van Gogh-Bonger, and their son, Vincent Willem van Gogh, Paris; administered until her death on 2 September 1925 by Jo van Gogh-Bonger, Bussum/Amsterdam/Laren; transferred by Vincent Willem van Gogh, Laren, on 10 July 1962 to the Vincent van Gogh Foundation, Amsterdam; agreement concluded on 21 July 1962 between the Vincent van Gogh Foundation and the State of the Netherlands, in which the preservation and management of the collection, and its placing in the Rijksmuseum Vincent van Gogh, to be realized in Amsterdam, is entrusted to the State; given on loan until the opening of the museum on 2 June 1973 to the Stedelijk Museum, Amsterdam; on permanent loan to the Rijksmuseum Vincent van Gogh from 2 June 1973 and at the Van Gogh Museum, Amsterdam, since 1 July 1994."",
    ""artist"": ""Vincent van Gogh"",
    ""Credits (obliged to state)"": ""Van Gogh Museum, Amsterdam (Vincent van Gogh Foundation)""
}",,,
d0137V1962v,Torso of Venus and a Landscape,https://vangoghmuseum.nl/en/collection/d0137V1962v,,False,"{
    ""title"": ""Torso of Venus and a Landscape"",
    ""creator-info"": ""Vincent van Gogh (1853 - 1890), Paris, 1887"",
    ""details"": ""chalk, pen and ink, on paper, 32.1 cm x 24.6 cm"",
    ""credit"": ""Credits (obliged to state): Van Gogh Museum, Amsterdam (Vincent van Gogh Foundation)""
}","{
    ""1887"": ""https://vangoghmuseum.nl/en/collection?Date=1887"",
    ""Paris"": ""https://vangoghmuseum.nl/en/collection?Place=Paris"",
    ""drawing"": ""https://vangoghmuseum.nl/en/collection?Type=drawing"",
    ""study"": ""https://vangoghmuseum.nl/en/collection?Type=study"",
    ""figure (representation)"": ""https://vangoghmuseum.nl/en/collection?Genre=figure (representation)"",
    ""still life"": ""https://vangoghmuseum.nl/en/collection?Genre=still life"",
    ""cityscape"": ""https://vangoghmuseum.nl/en/collection?Genre=cityscape"",
    ""nude"": ""https://vangoghmuseum.nl/en/collection?Genre=nude"",
    ""Vincent van Gogh"": ""https://vangoghmuseum.nl/en/collection?Artist=Vincent van Gogh""
}","{
    ""F-number"": ""F1712v"",
    ""JH-number"": ""JH1053"",
    ""Object number"": ""d0137V1962v"",
    ""Dimensions"": ""32.1 cm x 24.6 cm"",
    ""Provenance"": ""Left by the artist at the apartment of his brother Theo van Gogh, Paris, 1887; after Theo’s death on 25 January 1891, inherited by his widow, Jo van Gogh-Bonger, and their son, Vincent Willem van Gogh, Paris; administered until her death on 2 September 1925 by Jo van Gogh-Bonger, Bussum/Amsterdam/Laren; transferred by Vincent Willem van Gogh, Laren, on 10 July 1962 to the Vincent van Gogh Foundation, Amsterdam; agreement concluded on 21 July 1962 between the Vincent van Gogh Foundation and the State of the Netherlands, in which the preservation and management of the collection, and its placing in the Rijksmuseum Vincent van Gogh, to be realized in Amsterdam, is entrusted to the State; given on loan until the opening of the museum on 2 June 1973 to the Stedelijk Museum, Amsterdam; on permanent loan to the Rijksmuseum Vincent van Gogh from 2 June 1973 and at the Van Gogh Museum, Amsterdam, since 1 July 1994."",
    ""artist"": ""Vincent van Gogh"",
    ""Credits (obliged to state)"": ""Van Gogh Museum, Amsterdam (Vincent van Gogh Foundation)""
}",,,
d0138V1962r,Torso of Venus,https://vangoghmuseum.nl/en/collection/d0138V1962r,https://vangoghmuseum.nl/asset/download/d0138V1962r,True,"{
    ""title"": ""Torso of Venus"",
    ""creator-info"": ""Vincent van Gogh (1853 - 1890), Paris, 1887"",
    ""details"": ""chalk on paper, 32.2 cm x 24.6 cm"",
    ""credit"": ""Credits (obliged to state): Van Gogh Museum, Amsterdam (Vincent van Gogh Foundation)""
}","{
    ""1887"": ""https://vangoghmuseum.nl/en/collection?Date=1887"",
    ""Paris"": ""https://vangoghmuseum.nl/en/collection?Place=Paris"",
    ""drawing"": ""https://vangoghmuseum.nl/en/collection?Type=drawing"",
    ""study"": ""https://vangoghmuseum.nl/en/collection?Type=study"",
    ""figure (representation)"": ""https://vangoghmuseum.nl/en/collection?Genre=figure (representation)"",
    ""still life"": ""https://vangoghmuseum.nl/en/collection?Genre=still life"",
    ""nude"": ""https://vangoghmuseum.nl/en/collection?Genre=nude"",
    ""Vincent van Gogh"": ""https://vangoghmuseum.nl/en/collection?Artist=Vincent van Gogh""
}","{
    ""F-number"": ""F1713r"",
    ""JH-number"": ""JH1061"",
    ""Object number"": ""d0138V1962r"",
    ""Dimensions"": ""32.2 cm x 24.6 cm"",
    ""Provenance"": ""Left by the artist at the apartment of his brother Theo van Gogh, Paris, 1887; after Theo’s death on 25 January 1891, inherited by his widow, Jo van Gogh-Bonger, and their son, Vincent Willem van Gogh, Paris; administered until her death on 2 September 1925 by Jo van Gogh-Bonger, Bussum/Amsterdam/Laren; transferred by Vincent Willem van Gogh, Laren, on 10 July 1962 to the Vincent van Gogh Foundation, Amsterdam; agreement concluded on 21 July 1962 between the Vincent van Gogh Foundation and the State of the Netherlands, in which the preservation and management of the collection, and its placing in the Rijksmuseum Vincent van Gogh, to be realized in Amsterdam, is entrusted to the State; given on loan until the opening of the museum on 2 June 1973 to the Stedelijk Museum, Amsterdam; on permanent loan to the Rijksmuseum Vincent van Gogh from 2 June 1973 and at the Van Gogh Museum, Amsterdam, since 1 July 1994."",
    ""artist"": ""Vincent van Gogh"",
    ""Credits (obliged to state)"": ""Van Gogh Museum, Amsterdam (Vincent van Gogh Foundation)""
}",,,
d0140V1962r,Torso of Venus,https://vangoghmuseum.nl/en/collection/d0140V1962r,https://vangoghmuseum.nl/asset/download/d0140V1962r,True,"{
    ""title"": ""Torso of Venus"",
    ""creator-info"": ""Vincent van Gogh (1853 - 1890), Paris, 1887"",
    ""details"": ""chalk, pencil, on paper, 20.8 cm x 13.0 cm"",
    ""credit"": ""Credits (obliged to state): Van Gogh Museum, Amsterdam (Vincent van Gogh Foundation)""
}","{
    ""1887"": ""https://vangoghmuseum.nl/en/collection?Date=1887"",
    ""Paris"": ""https://vangoghmuseum.nl/en/collection?Place=Paris"",
    ""drawing"": ""https://vangoghmuseum.nl/en/collection?Type=drawing"",
    ""study"": ""https://vangoghmuseum.nl/en/collection?Type=study"",
    ""figure (representation)"": ""https://vangoghmuseum.nl/en/collection?Genre=figure (representation)"",
    ""still life"": ""https://vangoghmuseum.nl/en/collection?Genre=still life"",
    ""nude"": ""https://vangoghmuseum.nl/en/collection?Genre=nude"",
    ""Vincent van Gogh"": ""https://vangoghmuseum.nl/en/collection?Artist=Vincent van Gogh""
}","{
    ""F-number"": ""F1716r"",
    ""JH-number"": ""JH1073"",
    ""Object number"": ""d0140V1962r"",
    ""Dimensions"": ""20.8 cm x 13.0 cm"",
    ""Provenance"": ""Left by the artist at the apartment of his brother Theo van Gogh, Paris, 1887; after Theo’s death on 25 January 1891, inherited by his widow, Jo van Gogh-Bonger, and their son, Vincent Willem van Gogh, Paris; administered until her death on 2 September 1925 by Jo van Gogh-Bonger, Bussum/Amsterdam/Laren; transferred by Vincent Willem van Gogh, Laren, on 10 July 1962 to the Vincent van Gogh Foundation, Amsterdam (ratified 28 December 1970); agreement concluded on 21 July 1962 between the Vincent van Gogh Foundation and the State of the Netherlands, in which the preservation and management of the collection, and its placing in the Rijksmuseum Vincent van Gogh, to be realized in Amsterdam, is entrusted to the State; given on loan until the opening of the museum on 2 June 1973 to the Stedelijk Museum, Amsterdam; on permanent loan to the Rijksmuseum Vincent van Gogh from 2 June 1973 and at the Van Gogh Museum, Amsterdam, since 1 July 1994."",
    ""artist"": ""Vincent van Gogh"",
    ""Credits (obliged to state)"": ""Van Gogh Museum, Amsterdam (Vincent van Gogh Foundation)""
}",,,
